iter	Logloss
0	0.6926124675
1	0.6920181382
2	0.6914524257
3	0.6908699852
4	0.6902916924
5	0.6897737711
6	0.6891991819
7	0.6886687349
8	0.6880799835
9	0.6874770937
10	0.6869196956
11	0.6863888334
12	0.6858151497
13	0.685239443
14	0.6846831162
15	0.6841404163
16	0.6835909729
17	0.6830265689
18	0.682512736
19	0.6819311061
20	0.6813342183
21	0.6808117238
22	0.6802844377
23	0.6797558742
24	0.6791858769
25	0.6787143841
26	0.6781481986
27	0.677597288
28	0.6770580366
29	0.6765263935
30	0.6759436567
31	0.6753688658
32	0.674775609
33	0.6742098963
34	0.6736893838
35	0.6731405365
36	0.6725989115
37	0.6720654407
38	0.6715231224
39	0.6709846887
40	0.6705963316
41	0.6700479754
42	0.6695059039
43	0.6689307353
44	0.6684434019
45	0.667914488
46	0.6674043346
47	0.6668681271
48	0.6663627312
49	0.665841288
50	0.6653597918
51	0.6648399223
52	0.6643347068
53	0.6638277678
54	0.6633170234
55	0.6627938132
56	0.6622960209
57	0.6618035095
58	0.6612922006
59	0.6607950004
60	0.6602074452
61	0.6596940521
62	0.659209186
63	0.6587376261
64	0.658238666
65	0.6577943837
66	0.6573060982
67	0.6568198275
68	0.6563017398
69	0.6557380376
70	0.6552269371
71	0.6547224021
72	0.6542594467
73	0.6537671212
74	0.6532855713
75	0.6527832071
76	0.6522624449
77	0.6517635925
78	0.6512890688
79	0.6508279726
80	0.6503505561
81	0.6498297713
82	0.6493204906
83	0.6488943243
84	0.6483662699
85	0.6478932402
86	0.6474413892
87	0.6469184209
88	0.6463929724
89	0.6458605439
90	0.6453433245
91	0.6448638854
92	0.644419754
93	0.6439428719
94	0.6435122414
95	0.6430141088
96	0.6425598386
97	0.6421507005
98	0.641690716
99	0.6412162201
100	0.6407656847
101	0.6403112897
102	0.6398463958
103	0.6393759782
104	0.6389180726
105	0.6384760146
106	0.6380176085
107	0.6375712231
108	0.6371498496
109	0.6366435692
110	0.6361842741
111	0.6357620503
112	0.6353155481
113	0.6348323232
114	0.6344066016
115	0.6339637843
116	0.6335004816
117	0.6330433932
118	0.6325982132
119	0.6321550056
120	0.6317022728
121	0.6312284369
122	0.6307523786
123	0.6303134898
124	0.6298594144
125	0.6293916137
126	0.6288832729
127	0.6284548094
128	0.6280230705
129	0.6275590273
130	0.6270816277
131	0.6266145529
132	0.6261698518
133	0.6257411733
134	0.625262788
135	0.6248595163
136	0.6243565813
137	0.6239737646
138	0.6235400282
139	0.6230867368
140	0.6226137829
141	0.6221415188
142	0.6217461807
143	0.6212812323
144	0.6208140762
145	0.6203738729
146	0.6199781416
147	0.6195872756
148	0.6191372238
149	0.6187475651
150	0.6183005046
151	0.6178737536
152	0.6174827552
153	0.6170916363
154	0.6166896236
155	0.6162395246
156	0.6158992291
157	0.6154549326
158	0.6149898412
159	0.6145900375
160	0.6141644347
161	0.6137682437
162	0.6133785573
163	0.6129820554
164	0.6125739544
165	0.6121504293
166	0.6117808042
167	0.6113317037
168	0.6109419086
169	0.6105285613
170	0.6101629985
171	0.609778196
172	0.6093650274
173	0.6089702026
174	0.6085649704
175	0.6081514374
176	0.6077574096
177	0.6073163483
178	0.6069173763
179	0.6064659874
180	0.6060915593
181	0.6056870038
182	0.6052291889
183	0.604804958
184	0.6044662348
185	0.6040625902
186	0.6036763788
187	0.6032831599
188	0.6028766068
189	0.60250029
190	0.6020931891
191	0.601701935
192	0.6012848229
193	0.600871779
194	0.6004791527
195	0.600151381
196	0.5997705423
197	0.5994115017
198	0.5990988973
199	0.5987273641
200	0.5983409705
201	0.5979400523
202	0.5976047732
203	0.5972062109
204	0.5967938051
205	0.596367376
206	0.5959851051
207	0.595578375
208	0.5952006828
209	0.5948127761
210	0.5944157615
211	0.5940369775
212	0.5936343226
213	0.5932911031
214	0.5928789307
215	0.5925314244
216	0.5921595404
217	0.5917909306
218	0.5914497201
219	0.5910865981
220	0.5907174343
221	0.5903566663
222	0.5900045628
223	0.5896505748
224	0.5892587021
225	0.5889487167
226	0.5886144945
227	0.588219582
228	0.58781963
229	0.5874061963
230	0.5870355734
231	0.5867185164
232	0.5863566936
233	0.5859458989
234	0.58557117
235	0.5851731858
236	0.5848130231
237	0.5844112722
238	0.5840103804
239	0.5836092859
240	0.58324355
241	0.5829369902
242	0.5825818003
243	0.5822142556
244	0.5818980491
245	0.5815526795
246	0.581242292
247	0.5809028897
248	0.5805503213
249	0.5801853027
250	0.5798421876
251	0.5794985118
252	0.5791124682
253	0.5787851809
254	0.5784515261
255	0.5780885372
256	0.5777734322
257	0.5774229523
258	0.5770825877
259	0.5767133859
260	0.5763921243
261	0.5760976664
262	0.5757799341
263	0.5754756884
264	0.5751323336
265	0.5747654052
266	0.5744633618
267	0.5741112572
268	0.573765042
269	0.5734377119
270	0.5730996164
271	0.5727501934
272	0.5724090887
273	0.572038723
274	0.5717275475
275	0.5714196069
276	0.5710593622
277	0.5707373452
278	0.5704475749
279	0.5701372186
280	0.5697842723
281	0.5694417355
282	0.569094004
283	0.5687269518
284	0.5684086723
285	0.5680634026
286	0.567820089
287	0.5674865182
288	0.5671578678
289	0.5667983225
290	0.5664403783
291	0.5661285903
292	0.5658028613
293	0.5655002425
294	0.5651467881
295	0.5648573552
296	0.5645246358
297	0.5641722965
298	0.5638339373
299	0.5635185315
300	0.5632511053
301	0.562894684
302	0.5625859259
303	0.5622267645
304	0.5619232426
305	0.561579107
306	0.5613105507
307	0.5609781683
308	0.5606105442
309	0.5603079976
310	0.5600017427
311	0.5596922264
312	0.5593870662
313	0.5590460263
314	0.5587896294
315	0.5584500545
316	0.558196487
317	0.5578783281
318	0.5575796851
319	0.5572735584
320	0.5570125563
321	0.55669572
322	0.5563521195
323	0.5560441092
324	0.5557130395
325	0.5554206466
326	0.5551187821
327	0.554819913
328	0.5545024919
329	0.5541908177
330	0.5539193904
331	0.5536292531
332	0.5533393291
333	0.5530590921
334	0.5527413353
335	0.5524026198
336	0.5520707151
337	0.5517336335
338	0.5513994207
339	0.551121993
340	0.5508132714
341	0.5505626899
342	0.5502678612
343	0.5500018927
344	0.5497672673
345	0.5494717075
346	0.5491758489
347	0.5488473765
348	0.5485776186
349	0.5483069585
350	0.5480401696
351	0.5477429982
352	0.5474634458
353	0.5471758557
354	0.5468805301
355	0.5466222793
356	0.5463229097
357	0.5460246392
358	0.5457334997
359	0.545436496
360	0.5451619864
361	0.5448911183
362	0.5446531365
363	0.5443344449
364	0.5440333651
365	0.5437278062
366	0.5434783133
367	0.5432127167
368	0.542915621
369	0.5426253219
370	0.5423338616
371	0.5420908729
372	0.5417993076
373	0.5415263305
374	0.541249941
375	0.5409866953
376	0.5407247701
377	0.5404626873
378	0.5401855157
379	0.5399253102
380	0.5396685573
381	0.5394003578
382	0.5391344436
383	0.5389163166
384	0.5386046683
385	0.5383015883
386	0.5380058444
387	0.5377464862
388	0.5374716663
389	0.5371632874
390	0.5368957828
391	0.5365943095
392	0.5362994915
393	0.5360681876
394	0.5358120716
395	0.5355574262
396	0.5352812735
397	0.534974406
398	0.5346722333
399	0.5344232194
400	0.5341988986
401	0.5339088855
402	0.5336425011
403	0.5333414002
404	0.5330695134
405	0.5328412341
406	0.5325789023
407	0.5323267559
408	0.5320270585
409	0.5317837735
410	0.5314823457
411	0.5311868889
412	0.5308953192
413	0.5306343775
414	0.5303581379
415	0.5301014096
416	0.5298432631
417	0.529542104
418	0.52922644
419	0.5289643326
420	0.5286794482
421	0.5284075244
422	0.5281232738
423	0.5279006394
424	0.527605298
425	0.5273680977
426	0.527114184
427	0.5268559292
428	0.5265656645
429	0.5262983736
430	0.5260367969
431	0.5257589882
432	0.5255350019
433	0.5252948937
434	0.5250286213
435	0.5247913692
436	0.5245158712
437	0.5242901744
438	0.5240066432
439	0.5237650469
440	0.5235306302
441	0.5233048607
442	0.5230425868
443	0.522788971
444	0.5225369948
445	0.5223474576
446	0.5221448021
447	0.5219159584
448	0.5216933988
449	0.5214585023
450	0.5212533855
451	0.5210274722
452	0.5208071038
453	0.5205757268
454	0.5204000067
455	0.5201959332
456	0.5200125777
457	0.5197838839
458	0.5195072787
459	0.5192797524
460	0.5190089886
461	0.5188123318
462	0.5186006079
463	0.5183375737
464	0.5180603566
465	0.5178343102
466	0.5175839608
467	0.5173694136
468	0.5171446855
469	0.5169101792
470	0.5167023459
471	0.516456037
472	0.516192126
473	0.515936476
474	0.5157041495
475	0.515488588
476	0.5152522377
477	0.5150542158
478	0.5148343709
479	0.5146465723
480	0.5144060579
481	0.5141854186
482	0.5140076744
483	0.5137895832
484	0.5135773642
485	0.5133598473
486	0.5131402918
487	0.5129274906
488	0.512650799
489	0.5124195194
490	0.5121990277
491	0.5120034912
492	0.5117647741
493	0.5115469284
494	0.5113132742
495	0.5111116002
496	0.5108537852
497	0.510603108
498	0.5103243997
499	0.5101327351
500	0.509912759
501	0.5097025847
502	0.5094802214
503	0.5092552028
504	0.5090217265
505	0.5087829333
506	0.5085658079
507	0.5083204781
508	0.5080696705
509	0.5078464041
510	0.5076225964
511	0.5074064779
512	0.507192167
513	0.5069237827
514	0.5067566146
515	0.5065468814
516	0.5063153588
517	0.5060949902
518	0.5058422844
519	0.5056217592
520	0.5054066403
521	0.5051708462
522	0.5049301076
523	0.504708686
524	0.5044764989
525	0.5042705298
526	0.5040519308
527	0.5038587608
528	0.5036668623
529	0.5034500491
530	0.5032149433
531	0.5029832585
532	0.5027457478
533	0.502525747
534	0.5023356433
535	0.5021344847
536	0.5018630911
537	0.5016710533
538	0.5014390866
539	0.5012010588
540	0.5009673689
541	0.5007651699
542	0.5005413407
543	0.5003401909
544	0.5001434864
545	0.4999627868
546	0.4997298124
547	0.4995463882
548	0.499354985
549	0.4991602838
550	0.4989703512
551	0.4987759574
552	0.4985415131
553	0.4983274011
554	0.498111213
555	0.4979062995
556	0.4976916019
557	0.4974946549
558	0.4973232338
559	0.4971180828
560	0.4969008213
561	0.4966621876
562	0.4964423486
563	0.4962456501
564	0.496012038
565	0.4957867488
566	0.4956065299
567	0.495418265
568	0.4952184111
569	0.4950043453
570	0.4948620485
571	0.4946180572
572	0.4944393134
573	0.49425361
574	0.4940582524
575	0.4939407521
576	0.4937442618
577	0.4935230732
578	0.4933185241
579	0.4931396981
580	0.4931081615
581	0.4928781042
582	0.4926816442
583	0.4924697851
584	0.4922542515
585	0.4920740286
586	0.4918419022
587	0.4916438186
588	0.491441252
589	0.4912504698
590	0.4910437439
591	0.4908418685
592	0.4906463363
593	0.4904151033
594	0.4901955299
595	0.4900024313
596	0.4897840208
597	0.4895617204
598	0.4893435685
599	0.4891208572
600	0.4889326218
601	0.488762986
602	0.4885715297
603	0.4883906324
604	0.48817522
605	0.4879835766
606	0.4877717374
607	0.487558536
608	0.4873559763
609	0.4872025763
610	0.4870269016
611	0.4868378929
612	0.4866723622
613	0.486480702
614	0.4862642799
615	0.4861159024
616	0.4859244556
617	0.4857161228
618	0.4855372224
619	0.4853560278
620	0.4851842809
621	0.4850255176
622	0.4848095409
623	0.4846141739
624	0.4843803508
625	0.4842160067
626	0.4840019098
627	0.4838138692
628	0.4836499297
629	0.4834870526
630	0.4832816609
631	0.4830991713
632	0.4829172025
633	0.4827095125
634	0.4825341765
635	0.4823637653
