iter	Passed	Remaining
171	4783	23029
172	4809	22989
173	4836	22959
174	4863	22927
175	4887	22882
176	4909	22827
177	4932	22778
178	4957	22740
179	4980	22688
180	5002	22634
181	5025	22586
182	5046	22528
183	5069	22483
184	5091	22431
185	5114	22382
186	5138	22341
187	5160	22287
188	5183	22241
189	5212	22221
190	5239	22191
191	5260	22136
192	5285	22099
193	5309	22060
194	5335	22027
195	5363	22001
196	5388	21963
197	5420	21957
198	5447	21926
199	5476	21906
200	5502	21873
201	5527	21838
202	5550	21792
203	5572	21742
204	5597	21709
205	5621	21667
206	5646	21629
207	5668	21584
208	5691	21538
209	5712	21490
210	5736	21449
211	5757	21400
212	5779	21356
213	5800	21304
214	5823	21261
215	5845	21215
216	5868	21173
217	5903	21175
218	5930	21148
219	5958	21126
220	5987	21105
221	6012	21071
222	6033	21023
223	6061	20997
224	6083	20953
225	6107	20916
226	6129	20871
227	6150	20824
228	6172	20782
229	6199	20755
230	6222	20713
231	6245	20675
232	6273	20652
233	6299	20622
234	6331	20611
235	6367	20612
236	6405	20621
237	6440	20620
238	6467	20594
239	6495	20567
240	6528	20559
241	6557	20539
242	6583	20508
243	6605	20466
244	6626	20420
245	6652	20390
246	6678	20360
247	6701	20322
248	6725	20285
249	6759	20279
250	6797	20284
251	6826	20261
252	6851	20230
253	6876	20196
254	6900	20160
255	6922	20119
256	6949	20090
257	6974	20057
258	6998	20022
259	7025	19995
260	7051	19965
261	7079	19941
262	7105	19910
263	7128	19874
264	7153	19840
265	7177	19806
266	7204	19778
267	7236	19764
268	7258	19725
269	7283	19692
270	7309	19662
271	7334	19630
272	7362	19605
273	7390	19582
274	7431	19593
275	7467	19589
276	7495	19565
277	7523	19540
278	7553	19519
279	7579	19490
280	7605	19461
281	7632	19432
282	7658	19402
283	7685	19375
284	7715	19355
285	7740	19323
286	7763	19287
287	7789	19257
288	7813	19222
289	7837	19189
290	7864	19162
291	7888	19126
292	7912	19091
293	7940	19067
294	7965	19037
295	7992	19009
296	8020	18984
297	8056	18978
298	8092	18971
299	8116	18939
300	8145	18916
301	8169	18880
302	8193	18848
303	8217	18814
304	8245	18788
305	8275	18767
306	8301	18738
307	8335	18726
308	8368	18713
309	8405	18708
310	8440	18700
311	8476	18691
312	8511	18682
313	8540	18658
314	8571	18638
315	8602	18619
316	8632	18600
317	8660	18573
318	8687	18545
319	8711	18512
320	8736	18480
321	8759	18443
322	8781	18405
323	8803	18367
324	8823	18325
325	8842	18282
326	8863	18241
327	8884	18201
328	8904	18160
329	8924	18120
330	8945	18080
331	8964	18037
332	8986	18000
333	9007	17960
334	9030	17925
335	9052	17889
336	9075	17855
337	9096	17816
338	9118	17778
339	9140	17742
340	9162	17706
341	9187	17676
342	9212	17645
343	9234	17610
344	9256	17573
345	9279	17539
346	9300	17502
347	9328	17476
348	9348	17438
349	9372	17405
350	9394	17369
351	9418	17339
352	9441	17305
353	9464	17270
354	9487	17237
355	9509	17202
356	9529	17164
357	9550	17127
358	9571	17090
359	9592	17053
360	9613	17016
361	9635	16982
362	9658	16948
363	9679	16912
364	9699	16873
365	9722	16841
366	9742	16804
367	9764	16768
368	9783	16729
369	9804	16694
370	9825	16657
371	9845	16621
372	9866	16585
373	9887	16550
374	9907	16513
375	9929	16478
376	9950	16443
377	9977	16418
378	10000	16386
379	10020	16349
380	10041	16313
381	10061	16277
382	10083	16244
383	10107	16214
384	10128	16179
385	10150	16146
386	10174	16116
387	10195	16081
388	10215	16045
389	10238	16014
390	10241	15951
391	10263	15918
392	10291	15895
393	10315	15865
394	10336	15831
395	10358	15798
396	10380	15767
397	10403	15735
398	10429	15710
399	10456	15684
400	10477	15651
401	10505	15626
402	10526	15594
403	10558	15576
404	10593	15563
405	10629	15551
406	10657	15528
407	10690	15511
408	10726	15499
409	10757	15479
410	10787	15458
411	10815	15435
412	10846	15416
413	10873	15390
414	10898	15363
415	10919	15329
416	10942	15299
417	10964	15266
418	10985	15233
419	11014	15210
420	11037	15180
421	11061	15150
422	11083	15118
423	11103	15083
424	11123	15049
425	11143	15015
426	11164	14982
427	11185	14948
428	11206	14915
429	11231	14888
430	11255	14859
431	11288	14842
432	11318	14821
433	11344	14794
434	11378	14778
435	11407	14756
436	11438	14736
437	11463	14708
438	11488	14681
439	11517	14658
440	11544	14633
441	11568	14604
442	11589	14572
443	11610	14539
444	11632	14507
445	11651	14472
446	11671	14439
447	11694	14409
448	11716	14377
449	11738	14346
450	11762	14318
451	11787	14290
452	11811	14262
453	11835	14233
454	11855	14200
455	11874	14165
456	11892	14130
457	11913	14098
458	11935	14067
459	11955	14034
460	11974	14000
461	11995	13968
462	12014	13934
463	12033	13900
464	12052	13866
465	12070	13831
466	12092	13801
467	12113	13770
468	12132	13736
469	12155	13707
470	12178	13678
471	12202	13650
472	12228	13625
473	12255	13600
474	12286	13579
475	12313	13555
476	12349	13540
477	12378	13518
478	12408	13496
479	12430	13466
480	12460	13444
481	12484	13417
482	12507	13388
483	12532	13361
484	12556	13333
485	12582	13306
486	12604	13277
487	12628	13249
488	12648	13217
489	12668	13186
490	12687	13152
491	12706	13119
492	12724	13085
493	12744	13053
494	12766	13023
495	12787	12993
496	12809	12963
497	12828	12931
498	12848	12899
499	12868	12868
500	12887	12835
501	12906	12803
502	12925	12771
503	12943	12738
504	12964	12707
505	12983	12675
506	13002	12643
507	13021	12611
508	13040	12579
509	13061	12549
510	13081	12518
511	13102	12488
512	13124	12458
513	13145	12429
514	13167	12400
515	13188	12370
516	13207	12338
517	13227	12307
518	13246	12276
519	13266	12245
520	13287	12216
521	13309	12188
522	13330	12157
523	13349	12126
524	13370	12096
525	13395	12071
526	13417	12042
527	13439	12014
528	13462	11986
529	13489	11962
530	13515	11937
531	13539	11910
532	13565	11885
533	13590	11860
534	13619	11837
535	13657	11822
536	13687	11801
537	13717	11779
538	13754	11764
539	13785	11743
540	13813	11719
541	13834	11690
542	13854	11660
543	13873	11629
544	13894	11599
545	13917	11572
546	13936	11541
547	13957	11512
548	13980	11484
549	14008	11461
550	14040	11441
551	14065	11415
552	14092	11391
553	14121	11368
554	14146	11342
555	14174	11319
556	14202	11295
557	14229	11271
558	14255	11246
559	14281	11220
560	14306	11195
561	14331	11169
562	14360	11146
563	14387	11122
564	14419	11101
565	14444	11076
566	14472	11052
567	14500	11028
568	14531	11007
569	14559	10983
570	14581	10955
571	14603	10926
572	14623	10897
573	14646	10869
574	14668	10841
575	14689	10812
576	14712	10786
577	14736	10759
578	14758	10731
579	14777	10701
580	14797	10671
581	14817	10642
582	14838	10613
583	14857	10583
584	14879	10555
585	14898	10525
586	14917	10495
587	14937	10466
588	14961	10439
589	14983	10411
590	15004	10383
591	15028	10357
592	15052	10331
593	15079	10306
594	15104	10281
595	15125	10252
596	15148	10226
597	15172	10199
598	15193	10171
599	15216	10144
600	15240	10117
601	15264	10092
602	15287	10064
603	15307	10036
604	15327	10007
605	15349	9979
606	15372	9953
607	15394	9925
608	15416	9898
609	15438	9870
610	15458	9841
611	15481	9815
612	15506	9789
613	15530	9763
614	15553	9736
615	15578	9711
616	15598	9682
617	15616	9653
618	15638	9625
619	15658	9597
620	15678	9568
621	15700	9541
622	15719	9512
623	15744	9487
624	15767	9460
625	15786	9431
626	15805	9402
627	15827	9375
628	15847	9347
629	15866	9318
630	15886	9290
631	15909	9263
632	15928	9234
633	15949	9207
634	15971	9180
635	15993	9153
636	16019	9128
637	16040	9101
638	16061	9073
639	16079	9044
640	16100	9017
641	16121	8989
642	16156	8970
643	16188	8949
644	16212	8923
645	16238	8898
646	16260	8871
647	16280	8843
648	16301	8816
649	16323	8789
650	16348	8764
651	16368	8736
652	16390	8709
653	16411	8682
654	16431	8654
655	16454	8628
656	16477	8602
657	16498	8574
658	16517	8547
659	16540	8520
660	16563	8494
661	16586	8468
662	16608	8441
663	16628	8414
664	16652	8388
665	16677	8363
666	16698	8336
667	16721	8310
668	16745	8285
669	16766	8258
670	16786	8230
671	16809	8204
672	16846	8185
673	16875	8162
674	16900	8137
675	16926	8112
676	16946	8085
677	16968	8059
678	16992	8033
679	17016	8007
680	17036	7980
681	17060	7954
682	17085	7930
683	17106	7903
684	17131	7878
685	17155	7852
686	17181	7828
687	17207	7803
688	17228	7776
689	17256	7753
690	17278	7726
691	17303	7701
692	17330	7677
693	17354	7652
694	17378	7626
695	17401	7600
696	17422	7573
697	17443	7547
698	17463	7520
699	17486	7494
700	17516	7471
701	17542	7446
702	17565	7421
703	17596	7398
704	17622	7373
705	17644	7347
706	17665	7321
707	17687	7294
708	17710	7268
709	17729	7241
710	17750	7215
711	17772	7188
712	17791	7161
713	17812	7134
714	17832	7108
715	17854	7082
716	17877	7056
717	17899	7030
718	17923	7004
719	17930	6972
720	17951	6946
721	17976	6921
722	17997	6895
723	18018	6868
724	18039	6842
725	18059	6815
726	18083	6790
727	18104	6764
728	18127	6738
729	18150	6713
730	18170	6686
731	18189	6659
732	18209	6632
733	18232	6607
734	18255	6582
735	18279	6556
736	18303	6531
737	18329	6507
738	18352	6481
739	18378	6457
740	18405	6433
741	18436	6410
742	18461	6385
743	18487	6361
744	18513	6336
745	18539	6312
746	18567	6288
747	18595	6264
748	18622	6240
749	18648	6216
750	18683	6194
751	18714	6171
752	18741	6147
753	18773	6124
754	18800	6100
755	18823	6075
756	18854	6052
757	18880	6027
758	18906	6003
759	18928	5977
760	18953	5952
761	18974	5926
762	18994	5899
763	19013	5873
764	19031	5846
765	19052	5820
766	19071	5793
767	19090	5766
768	19112	5741
769	19132	5714
770	19155	5689
771	19176	5663
772	19197	5637
773	19217	5611
774	19237	5585
775	19259	5559
776	19281	5533
777	19301	5507
778	19320	5481
779	19338	5454
780	19359	5428
781	19378	5402
782	19396	5375
783	19416	5349
784	19442	5324
785	19465	5299
786	19486	5274
787	19506	5247
788	19530	5222
789	19550	5197
790	19571	5171
791	19594	5146
792	19617	5120
793	19639	5095
794	19661	5069
795	19686	5045
796	19710	5020
797	19733	4995
798	19754	4969
799	19776	4944
800	19798	4918
801	19819	4893
802	19840	4867
803	19865	4842
804	19890	4818
805	19914	4793
806	19941	4769
807	19976	4746
808	20001	4722
809	20029	4698
810	20058	4674
811	20084	4650
812	20112	4626
813	20139	4601
814	20162	4576
815	20191	4553
816	20217	4528
817	20241	4503
818	20265	4478
819	20287	4453
820	20313	4428
821	20337	4404
822	20361	4379
823	20384	4353
824	20408	4329
825	20435	4304
826	20459	4279
827	20482	4254
828	20511	4230
829	20534	4205
830	20556	4180
831	20580	4155
832	20607	4131
833	20631	4106
834	20654	4081
835	20677	4056
836	20701	4031
837	20725	4006
838	20753	3982
839	20781	3958
840	20803	3933
841	20809	3904
842	20836	3880
843	20862	3856
844	20887	3831
845	20912	3806
846	20936	3781
847	20955	3756
848	20977	3730
849	20997	3705
850	21021	3680
851	21042	3655
852	21064	3630
853	21088	3605
854	21110	3580
855	21135	3555
856	21158	3530
857	21182	3505
858	21204	3480
859	21227	3455
860	21250	3430
861	21274	3405
862	21296	3380
863	21318	3355
864	21339	3330
865	21361	3305
866	21384	3280
867	21406	3255
868	21427	3230
869	21450	3205
870	21474	3180
871	21495	3155
872	21518	3130
873	21543	3105
874	21569	3081
875	21593	3056
876	21617	3031
877	21640	3007
878	21664	2982
879	21687	2957
880	21710	2932
881	21732	2907
882	21755	2882
883	21780	2858
884	21811	2834
885	21840	2810
886	21871	2786
887	21896	2761
888	21920	2737
889	21943	2712
890	21969	2687
891	21994	2662
892	22018	2638
893	22039	2613
894	22061	2588
895	22082	2563
896	22106	2538
897	22129	2513
898	22150	2488
899	22173	2463
900	22197	2438
901	22218	2413
902	22236	2388
903	22256	2363
904	22274	2338
905	22293	2312
906	22312	2287
907	22335	2263
908	22354	2237
909	22374	2212
910	22393	2187
911	22413	2162
912	22434	2137
913	22456	2112
914	22476	2087
915	22497	2063
916	22518	2038
917	22537	2013
918	22559	1988
919	22581	1963
920	22603	1938
921	22625	1914
922	22645	1889
923	22667	1864
924	22689	1839
925	22710	1814
926	22731	1790
927	22756	1765
928	22782	1741
929	22807	1716
930	22829	1691
931	22850	1667
932	22874	1642
933	22898	1618
934	22918	1593
935	22938	1568
936	22960	1543
937	22981	1519
938	23003	1494
939	23024	1469
940	23044	1444
941	23066	1420
942	23089	1395
943	23112	1371
944	23138	1346
945	23162	1322
946	23185	1297
947	23207	1272
948	23227	1248
949	23246	1223
950	23268	1198
951	23293	1174
952	23315	1149
953	23335	1125
954	23358	1100
955	23383	1076
956	23408	1051
957	23430	1027
958	23452	1002
959	23474	978
960	23495	953
961	23516	928
962	23537	904
963	23556	879
964	23576	855
965	23596	830
966	23617	805
967	23638	781
968	23661	756
969	23681	732
970	23701	707
971	23725	683
972	23746	658
973	23767	634
974	23788	609
975	23810	585
976	23847	561
977	23873	537
978	23900	512
979	23930	488
980	23954	463
981	23974	439
982	23995	414
983	24015	390
984	24035	366
985	24058	341
986	24080	317
987	24102	292
988	24123	268
989	24148	243
990	24172	219
991	24193	195
992	24212	170
993	24231	146
994	24254	121
995	24274	97
996	24293	73
997	24313	48
998	24335	24
999	24355	0
