iter	Logloss
627	0.4860207545
628	0.4858910004
629	0.4857163461
630	0.4855317845
631	0.4853082996
632	0.4851270895
633	0.484938173
634	0.4847591657
635	0.4845761437
636	0.4844112644
637	0.4842479866
638	0.4840775054
639	0.4839016791
640	0.4837450759
641	0.4835786982
642	0.4833955172
643	0.4832039611
644	0.483028175
645	0.4828729732
646	0.4826797755
647	0.4825069918
648	0.4823144733
649	0.4821107789
650	0.4819193112
651	0.4817167717
652	0.4814898166
653	0.4812935258
654	0.4810996553
655	0.4809186146
656	0.4807133152
657	0.4805213554
658	0.4803593194
659	0.4801687323
660	0.4799980829
661	0.4798493605
662	0.4796576825
663	0.4794676048
664	0.4792689918
665	0.479115253
666	0.4789520855
667	0.4787817518
668	0.4785847954
669	0.4783619811
670	0.4781736207
671	0.4780362685
672	0.4778315171
673	0.4776788249
674	0.4774780069
675	0.4773062589
676	0.4771240458
677	0.4769458482
678	0.4767849565
679	0.4766203994
680	0.4764233488
681	0.4762572455
682	0.4760985237
683	0.4759410847
684	0.4757776459
685	0.4755687656
686	0.4754217737
687	0.475265386
688	0.4751134487
689	0.4749500173
690	0.4748169229
691	0.4746552346
692	0.4744864545
693	0.4743103236
694	0.4741328706
695	0.4739532321
696	0.4737754409
697	0.4736134882
698	0.4734393715
699	0.4732728406
700	0.4730999164
701	0.472933596
702	0.472754203
703	0.4725762337
704	0.4724194682
705	0.4722688021
706	0.4720849659
707	0.471909884
708	0.4717845414
709	0.4715956314
710	0.4714225434
711	0.4712259722
712	0.471061749
713	0.4708974872
714	0.4707069088
715	0.4705171522
716	0.4703612414
717	0.4701736354
718	0.4700053314
719	0.4699317127
720	0.4697724086
721	0.4696118606
722	0.469454537
723	0.4693248718
724	0.4691933347
725	0.4690314062
726	0.4688496101
727	0.4686975625
728	0.468505574
729	0.4683156592
730	0.4681934039
731	0.4680483076
732	0.4679104253
733	0.4677516814
734	0.4675632161
735	0.4674148603
736	0.4672157386
737	0.4670763561
738	0.4668972712
739	0.4667465117
740	0.4665624529
741	0.4663849954
742	0.4661982496
743	0.466044737
744	0.4658723451
745	0.4657323691
746	0.4655651072
747	0.4654077598
748	0.4652326581
749	0.4650709819
750	0.4649133238
751	0.4647448327
752	0.4645908621
753	0.464420397
754	0.4642479953
755	0.4640906332
756	0.4639240691
757	0.4637727027
758	0.4636217337
759	0.4635152212
760	0.4633674708
761	0.4632028508
762	0.4630804028
763	0.4629048774
764	0.46274721
765	0.4625891468
766	0.4624570136
767	0.4622970389
768	0.4621408489
769	0.4619989296
770	0.4618411678
771	0.4616471059
772	0.4615187986
773	0.4613915057
774	0.461246291
775	0.461115525
776	0.460940962
777	0.46078983
778	0.4606275672
779	0.4604319507
780	0.4602849845
781	0.4601348832
782	0.4599854549
783	0.4598362098
784	0.4597210836
785	0.4595777185
786	0.459424045
787	0.4592899099
788	0.4591315515
789	0.4589639832
790	0.4588299963
791	0.4586731835
792	0.4585261923
793	0.4583869155
794	0.4582425707
795	0.4581238919
796	0.45798358
797	0.4578489315
798	0.4577148183
799	0.4575676171
800	0.45743908
801	0.4573168164
802	0.4571564103
803	0.4569976084
804	0.4568496288
805	0.4567005408
806	0.4565612407
807	0.4564118876
808	0.4562422944
809	0.456101404
810	0.4559582602
811	0.4558019169
812	0.4556711078
813	0.4555008126
814	0.4553684955
815	0.4552119821
816	0.4550758025
817	0.4549212627
818	0.4547800517
819	0.4546480343
820	0.4545328722
821	0.4544053108
822	0.4542924666
823	0.4541545129
824	0.4540188615
825	0.4538865088
826	0.4537569376
827	0.4536025998
828	0.4534309186
829	0.4532698042
830	0.4531135016
831	0.4529566415
832	0.4528026506
833	0.4526509937
834	0.4525404924
835	0.4523838643
836	0.4522562559
837	0.4521157366
838	0.4519975229
839	0.4518365795
840	0.4517048709
841	0.4516186494
842	0.4514604025
843	0.451325541
844	0.4511521529
845	0.4510152894
846	0.4508749039
847	0.4507360487
848	0.4506147585
849	0.4504670637
850	0.4503540563
851	0.4502163362
852	0.4501048305
853	0.4499564821
854	0.4497999275
855	0.4496601195
856	0.4495374636
857	0.4494302141
858	0.4492562146
859	0.4490911538
860	0.4489388861
861	0.4488056726
862	0.4486552275
863	0.4484961707
864	0.4483674918
865	0.4482174795
866	0.448099602
867	0.4479649747
868	0.447824518
869	0.4477230311
870	0.4475656616
871	0.4474354092
872	0.4472836572
873	0.4471513433
874	0.4470144627
875	0.4469089243
876	0.4468244
877	0.4466692945
878	0.4465400824
879	0.4464521391
880	0.4463210855
881	0.4462194115
882	0.4460781927
883	0.4459283745
884	0.4457984823
885	0.4456768709
886	0.4455592831
887	0.4454404149
888	0.4452778006
889	0.4451426188
890	0.4450345181
891	0.4449341562
892	0.4447579603
893	0.4446294224
894	0.4445138236
895	0.4443910912
896	0.4442504138
897	0.4441438585
898	0.4440100413
899	0.4438923375
900	0.4437679668
901	0.443655757
902	0.4435290487
903	0.4434147933
904	0.4432708762
905	0.4431325644
906	0.4429949587
907	0.4428513839
908	0.4427448881
909	0.4426068749
910	0.4424622695
911	0.4423528387
912	0.4422290655
913	0.4420942063
914	0.4419536907
915	0.4418189423
916	0.4416533666
917	0.4415183182
918	0.4413704958
919	0.4412670989
920	0.4411568656
921	0.4410040423
922	0.4408573206
923	0.4407341879
924	0.4405999091
925	0.440485483
926	0.4403547808
927	0.4402492845
928	0.4401008702
929	0.4399742629
930	0.4398529719
931	0.4397065172
932	0.4395753828
933	0.4394457246
934	0.439317344
935	0.4391924124
936	0.4390876164
937	0.4389536004
938	0.438846104
939	0.4387081098
940	0.4385633628
941	0.4384737433
942	0.4383485625
943	0.4382102895
944	0.4380890591
945	0.4379679307
946	0.4378595658
947	0.4377464234
948	0.4376402524
949	0.4375334529
950	0.4373925912
951	0.4372861061
952	0.4372009258
953	0.4371042326
954	0.4369907005
955	0.43686352
956	0.4367497187
957	0.4366378229
958	0.4365063571
959	0.4363928075
960	0.436283252
961	0.4361557601
962	0.4359978126
963	0.4358946984
964	0.4357773841
965	0.4356563055
966	0.4355363371
967	0.4354504358
968	0.4353298398
969	0.4351761928
970	0.435039572
971	0.4349310707
972	0.4348598139
973	0.4347310221
974	0.4345928365
975	0.4344819798
976	0.4343453806
977	0.4342166869
978	0.4340626546
979	0.4339406024
980	0.4337993176
981	0.4337037006
982	0.4335887755
983	0.4334391957
984	0.4333159674
985	0.4331718123
986	0.433079471
987	0.4329592479
988	0.4328463945
989	0.4327582567
990	0.4326088754
991	0.4324397046
992	0.4323277341
993	0.432236167
994	0.4320915479
995	0.431984245
996	0.4318859413
997	0.4317639382
998	0.4316175781
999	0.431478079
