iter	Logloss
465	0.5134786144
466	0.5132546597
467	0.5129989134
468	0.5127766676
469	0.512548663
470	0.5122921649
471	0.5120492398
472	0.5117830981
473	0.5115498437
474	0.5113195217
475	0.511075157
476	0.5108549377
477	0.5106378884
478	0.5104255375
479	0.5101539189
480	0.5099431809
481	0.5096922209
482	0.5094346793
483	0.5091760603
484	0.5089216464
485	0.5086863819
486	0.5084550712
487	0.5081891158
488	0.5079868264
489	0.5077691661
490	0.5075832757
491	0.5073738312
492	0.5071334171
493	0.5068922438
494	0.5066675271
495	0.5064059902
496	0.5061394809
497	0.5059173005
498	0.5056973391
499	0.5054794477
500	0.5051997382
501	0.5049460922
502	0.5047034566
503	0.5044822628
504	0.5042480094
505	0.5040646046
506	0.5038198187
507	0.5036135331
508	0.5033730797
509	0.503146186
510	0.5029397051
511	0.5027291378
512	0.5024762687
513	0.502240251
514	0.5019732667
515	0.5017256966
516	0.5015251936
517	0.501305731
518	0.501077652
519	0.5008557407
520	0.5006252364
521	0.5003827369
522	0.5001953842
523	0.5000128921
524	0.4998013346
525	0.4995883381
526	0.4993921971
527	0.4991485606
528	0.4989200088
529	0.4986928796
530	0.4984543848
531	0.4982406722
532	0.4980198544
533	0.4977633608
534	0.4975537453
535	0.4973569156
536	0.4971343626
537	0.4969124135
538	0.4966943372
539	0.4964938326
540	0.4962587354
541	0.4960595268
542	0.49582868
543	0.4956151564
544	0.4954149344
545	0.4951778762
546	0.4949658712
547	0.494729895
548	0.4945303016
549	0.4943401333
550	0.4941016355
551	0.4938620196
552	0.4936366189
553	0.4934174649
554	0.4931908868
555	0.4929620018
556	0.4928126346
557	0.492605976
558	0.4923991204
559	0.4921459141
560	0.4919392417
561	0.4917328894
562	0.4915700757
563	0.4913531762
564	0.4911685274
565	0.4909731474
566	0.490772933
567	0.4905542326
568	0.4903286312
569	0.4901200014
570	0.4899259197
571	0.4897233151
572	0.4895103763
573	0.489277506
574	0.489058891
575	0.4888782056
576	0.488695024
577	0.4884898372
578	0.4882833205
579	0.4881001973
580	0.4878891068
581	0.487663146
582	0.4874716631
583	0.4872503459
584	0.4870274486
585	0.4868021165
586	0.4866001151
587	0.4863876948
588	0.4861787283
589	0.4859498778
590	0.4857522763
591	0.485584364
592	0.4853752968
593	0.4851707815
594	0.4849547228
595	0.4847264214
596	0.484509169
597	0.4842902382
598	0.4840902818
599	0.483914771
600	0.4837314612
601	0.4835287119
602	0.4833384274
603	0.4831387766
604	0.4829365406
605	0.4827328476
606	0.4825467681
607	0.4823340348
608	0.4821151767
609	0.481903093
610	0.4816896875
611	0.4814865111
612	0.4813160044
613	0.4811359904
614	0.4809345141
615	0.4807313911
616	0.4805210401
617	0.4803413049
618	0.4801526764
619	0.4799733228
620	0.479809691
621	0.4796240805
622	0.4794207383
623	0.4792478387
624	0.4790723683
625	0.478873293
626	0.4786669615
627	0.4784782797
628	0.4782903451
629	0.4781455667
630	0.4779632629
631	0.477775414
632	0.4775865341
633	0.4774259383
634	0.4772340511
635	0.4770377858
636	0.4768751336
637	0.4766917024
638	0.4765007112
639	0.4763417553
640	0.4761536237
641	0.4759956696
642	0.4757873432
643	0.4755939137
644	0.4754250834
645	0.4752206561
646	0.4750581353
647	0.474899547
648	0.4747365668
649	0.4745639561
650	0.4743760848
651	0.4742000774
652	0.4740173645
653	0.4738490717
654	0.4736763012
655	0.4734786195
656	0.4733073164
657	0.4731498262
658	0.4729428941
659	0.4727811286
660	0.4725943945
661	0.4724377164
662	0.4722753211
663	0.4720647403
664	0.4718866383
665	0.4716796737
666	0.4714974526
667	0.4713232002
668	0.4711564385
669	0.4709568626
670	0.4707982324
671	0.4706035067
672	0.4704548561
673	0.4702622808
674	0.4701039317
675	0.4699104026
676	0.4697240453
677	0.4695610431
678	0.4693779874
679	0.4691823911
680	0.4690356366
681	0.4688571094
682	0.4686667264
683	0.4684768828
684	0.4683396226
685	0.4681487395
686	0.4679470794
687	0.4677822274
688	0.4676525287
689	0.4674750534
690	0.4672683717
691	0.4671264932
692	0.4669366265
693	0.4668865875
694	0.4667093385
695	0.4665135319
696	0.4663421001
697	0.4661600143
698	0.4660248023
699	0.4658488455
700	0.4657211663
701	0.465528303
702	0.4653642159
703	0.4652373337
704	0.4650762454
705	0.4649311565
706	0.4647542345
707	0.4645891836
708	0.4644292593
709	0.4642540175
710	0.4640869138
711	0.4639357472
712	0.4637587507
713	0.4636344827
714	0.4634844902
715	0.4633499749
716	0.4631633317
717	0.4629709655
718	0.4628156434
719	0.4626741176
720	0.4625093657
721	0.4623328652
722	0.4621536082
723	0.461972888
724	0.4618077637
725	0.4616574786
726	0.4614916503
727	0.461318248
728	0.4611444767
729	0.4610080904
730	0.4608459553
731	0.4606748329
732	0.4605375754
733	0.4603695614
734	0.4602320233
735	0.4600666529
736	0.4598925394
737	0.4597105367
738	0.4596474001
739	0.459488975
740	0.4593316104
741	0.4591529774
742	0.459005631
743	0.458869246
744	0.4587328252
745	0.4585908092
746	0.4584272468
747	0.4582777312
748	0.4580788876
749	0.4579347482
750	0.4577727348
751	0.4576386672
752	0.4574984182
753	0.4573234354
754	0.457187119
755	0.4570169234
756	0.4568569459
757	0.4566874285
758	0.4565209018
759	0.4563524879
760	0.4562092959
761	0.456061906
762	0.4559334971
763	0.4557638347
764	0.4556327232
765	0.4555080796
766	0.4553487717
767	0.4551986126
768	0.4550134505
769	0.4548530631
770	0.4547200425
771	0.4545495247
772	0.4543691986
773	0.4542330529
774	0.4541012089
775	0.4539370554
776	0.4537625068
777	0.4535985203
778	0.453429942
779	0.4532579316
780	0.4530744749
781	0.4529067175
782	0.4527476788
783	0.4526229963
784	0.4524875224
785	0.4523390674
786	0.4521468369
787	0.4520483551
788	0.4518874115
789	0.4517455828
790	0.4515957017
791	0.4514411961
792	0.4512849692
793	0.45113743
794	0.4510077065
795	0.450854326
796	0.4507006254
797	0.450538165
798	0.4503979759
799	0.450265747
800	0.4501177901
801	0.4499828028
802	0.4498492953
803	0.4497132709
804	0.4495736405
805	0.4494276774
806	0.4492682867
807	0.4491445522
808	0.4489890851
809	0.4488546208
810	0.4486914018
811	0.4485499497
812	0.4483862265
813	0.448227804
814	0.4480892977
815	0.4479321433
816	0.4477662408
817	0.4476028641
818	0.4475038523
819	0.4473879796
820	0.4472239161
821	0.4471291375
822	0.4469671581
823	0.4468310744
824	0.4466794121
825	0.4465179504
826	0.4463840386
827	0.446242288
828	0.4461266442
829	0.4460002981
830	0.4458493972
831	0.4456918888
832	0.4455367311
833	0.44540378
834	0.4452683963
835	0.4450996926
836	0.4449780178
837	0.4448421246
838	0.4447045575
839	0.4445421847
840	0.4443964934
841	0.4442457668
842	0.4440886699
843	0.4439291228
844	0.4437989367
845	0.4436369675
846	0.4435154593
847	0.4433820542
848	0.4432477597
849	0.4430914579
850	0.4429594413
851	0.4428306581
852	0.4426810106
853	0.4425573166
854	0.4424127466
855	0.4422753765
856	0.442148085
857	0.4420252811
858	0.4418727149
859	0.4417140178
860	0.4416026582
861	0.4414660821
862	0.4413147526
863	0.4411803004
864	0.4410422142
865	0.4408914963
866	0.4407245067
867	0.4405744034
868	0.4404411508
869	0.4403251566
870	0.4402017754
871	0.4400522842
872	0.4399210296
873	0.439782795
874	0.4396491006
875	0.4394930728
876	0.4393548312
877	0.439191263
878	0.4390582934
879	0.4389140696
880	0.438803049
881	0.4386376282
882	0.4384932566
883	0.4383446487
884	0.4382062969
885	0.4380623185
886	0.4379370223
887	0.4378028755
888	0.4376314084
889	0.4374991
890	0.4373742936
891	0.4372179795
892	0.4370919502
893	0.4369829357
894	0.4368501663
895	0.4366930318
896	0.4365579647
897	0.4364507689
898	0.4363372503
899	0.436233396
900	0.4361031336
901	0.4359490634
902	0.4358431
903	0.4357070869
904	0.4355754673
905	0.4354747728
906	0.4353678269
907	0.4352065409
908	0.4350889179
909	0.4349521921
910	0.4348296309
911	0.434656584
912	0.4345318659
913	0.4343801849
914	0.4342448502
915	0.4341184839
916	0.4340089712
917	0.4339292767
918	0.4337905572
919	0.4336627243
920	0.4335028731
921	0.4333490429
922	0.4332138185
923	0.433095229
924	0.4329815952
925	0.4328615891
926	0.4327469681
927	0.4325746408
928	0.4324595098
929	0.4323241406
930	0.4321999283
931	0.4320660615
932	0.4319355081
933	0.4317880267
934	0.4316669326
935	0.4315433957
936	0.4314091672
937	0.4313101421
938	0.4311609726
939	0.4310365599
940	0.4309345444
941	0.4308170805
942	0.4306873615
943	0.430570205
944	0.4304181521
945	0.4302815437
946	0.4301618648
947	0.430017543
948	0.4298865411
949	0.4297786604
950	0.4296460021
951	0.429512726
952	0.429359504
953	0.4292253031
954	0.429080834
955	0.4289172111
956	0.4287932381
957	0.4286763112
958	0.4285738777
959	0.4284419374
960	0.4283210721
961	0.4282101578
962	0.4280946381
963	0.4279703901
964	0.4278082647
965	0.4276966053
966	0.4275853766
967	0.4274809058
968	0.427381268
969	0.4272508937
970	0.4271642394
971	0.4270221423
972	0.4269069569
973	0.4267600529
974	0.4266521063
975	0.4265222929
976	0.4263603862
977	0.4262463786
978	0.4261125019
979	0.4260085189
980	0.4258801976
981	0.4257226714
982	0.4255739651
983	0.425438122
984	0.4253147561
985	0.4252230838
986	0.4251093993
987	0.4250096653
988	0.424905675
989	0.4248091531
990	0.4246814806
991	0.4245442898
992	0.4244242047
993	0.4243040873
994	0.4241691773
995	0.4240460697
996	0.4239845583
997	0.4238540024
998	0.4237659673
999	0.4236883637
