iter	Passed	Remaining
363	7971	13928
364	7993	13906
365	8014	13883
366	8038	13864
367	8060	13843
368	8082	13821
369	8104	13799
370	8126	13777
371	8149	13758
372	8171	13735
373	8191	13711
374	8212	13688
375	8234	13665
376	8257	13646
377	8280	13625
378	8300	13601
379	8321	13577
380	8341	13552
381	8346	13502
382	8369	13482
383	8393	13464
384	8414	13441
385	8436	13419
386	8458	13398
387	8482	13379
388	8503	13356
389	8522	13330
390	8545	13310
391	8568	13290
392	8590	13268
393	8612	13246
394	8633	13223
395	8640	13179
396	8664	13160
397	8687	13140
398	8708	13117
399	8729	13093
400	8753	13075
401	8775	13053
402	8796	13030
403	8817	13008
404	8842	12990
405	8863	12967
406	8887	12949
407	8911	12930
408	8933	12909
409	8955	12887
410	8978	12867
411	9005	12853
412	9031	12837
413	9057	12820
414	9085	12806
415	9108	12786
416	9127	12761
417	9146	12735
418	9165	12709
419	9185	12684
420	9205	12660
421	9226	12637
422	9246	12612
423	9265	12587
424	9286	12563
425	9308	12542
426	9329	12519
427	9351	12497
428	9384	12491
429	9415	12480
430	9439	12461
431	9463	12442
432	9486	12422
433	9508	12400
434	9529	12377
435	9549	12353
436	9572	12333
437	9594	12311
438	9622	12296
439	9642	12272
440	9664	12249
441	9687	12230
442	9709	12208
443	9733	12188
444	9754	12165
445	9775	12142
446	9797	12120
447	9819	12098
448	9840	12076
449	9860	12052
450	9882	12029
451	9905	12009
452	9925	11985
453	9945	11960
454	9964	11935
455	9986	11913
456	10008	11891
457	10032	11872
458	10054	11850
459	10074	11826
460	10094	11802
461	10112	11775
462	10134	11753
463	10155	11731
464	10173	11705
465	10192	11680
466	10212	11655
467	10231	11630
468	10250	11605
469	10268	11579
470	10286	11553
471	10310	11534
472	10333	11513
473	10357	11493
474	10377	11469
475	10402	11451
476	10424	11429
477	10444	11405
478	10465	11383
479	10485	11358
480	10505	11335
481	10526	11313
482	10547	11290
483	10567	11265
484	10589	11244
485	10610	11222
486	10634	11201
487	10661	11185
488	10683	11164
489	10704	11141
490	10728	11121
491	10747	11097
492	10768	11074
493	10788	11050
494	10810	11028
495	10832	11006
496	10853	10984
497	10873	10961
498	10894	10938
499	10916	10916
500	10941	10898
501	10963	10876
502	10985	10854
503	11005	10831
504	11029	10811
505	11050	10788
506	11072	10766
507	11091	10742
508	11111	10718
509	11133	10697
510	11157	10677
511	11178	10654
512	11201	10633
513	11221	10610
514	11242	10587
515	11263	10564
516	11285	10543
517	11306	10520
518	11326	10497
519	11352	10478
520	11372	10455
521	11391	10431
522	11411	10407
523	11431	10384
524	11453	10362
525	11475	10341
526	11495	10317
527	11514	10293
528	11533	10268
529	11553	10245
530	11572	10221
531	11597	10202
532	11618	10179
533	11640	10158
534	11661	10135
535	11683	10114
536	11705	10092
537	11726	10069
538	11745	10045
539	11767	10024
540	11787	10001
541	11808	9978
542	11828	9955
543	11849	9932
544	11869	9909
545	11890	9886
546	11908	9862
547	11929	9839
548	11950	9817
549	11973	9796
550	11997	9776
551	12018	9754
552	12039	9731
553	12060	9709
554	12080	9686
555	12100	9663
556	12120	9640
557	12143	9618
558	12162	9594
559	12183	9572
560	12201	9548
561	12222	9525
562	12244	9504
563	12266	9482
564	12286	9459
565	12308	9437
566	12327	9413
567	12347	9391
568	12366	9367
569	12388	9345
570	12412	9325
571	12434	9304
572	12456	9282
573	12478	9261
574	12498	9238
575	12521	9217
576	12545	9197
577	12569	9176
578	12597	9159
579	12617	9136
580	12642	9117
581	12664	9095
582	12686	9074
583	12707	9051
584	12726	9028
585	12747	9005
586	12768	8983
587	12791	8962
588	12813	8941
589	12833	8918
590	12852	8894
591	12873	8872
592	12898	8852
593	12921	8832
594	12946	8812
595	12966	8789
596	12987	8767
597	13008	8744
598	13031	8723
599	13050	8700
600	13069	8676
601	13089	8653
602	13109	8630
603	13129	8607
604	13147	8583
605	13166	8560
606	13185	8536
607	13206	8514
608	13227	8492
609	13249	8471
610	13270	8448
611	13292	8427
612	13311	8403
613	13331	8381
614	13350	8357
615	13368	8333
616	13387	8310
617	13405	8286
618	13426	8264
619	13445	8240
620	13464	8217
621	13483	8193
622	13502	8170
623	13523	8148
624	13548	8128
625	13571	8108
626	13592	8086
627	13616	8066
628	13639	8044
629	13659	8022
630	13679	7999
631	13703	7979
632	13731	7961
633	13756	7941
634	13781	7921
635	13809	7903
636	13840	7887
637	13867	7868
638	13895	7850
639	13926	7833
640	13954	7815
641	13976	7793
642	13997	7771
643	14017	7748
644	14039	7727
645	14060	7704
646	14084	7684
647	14103	7661
648	14126	7639
649	14151	7619
650	14171	7597
651	14194	7576
652	14218	7555
653	14240	7533
654	14264	7513
655	14284	7490
656	14304	7467
657	14327	7446
658	14350	7425
659	14371	7403
660	14392	7381
661	14413	7359
662	14433	7336
663	14455	7314
664	14474	7291
665	14495	7269
666	14517	7248
667	14539	7226
668	14562	7204
669	14583	7183
670	14608	7162
671	14629	7140
672	14651	7119
673	14672	7096
674	14693	7074
675	14714	7052
676	14733	7029
677	14755	7007
678	14777	6986
679	14796	6963
680	14817	6941
681	14839	6919
682	14861	6897
683	14887	6877
684	14911	6857
685	14930	6834
686	14950	6811
687	14969	6788
688	14992	6767
689	15018	6747
690	15040	6725
691	15062	6703
692	15083	6682
693	15107	6661
694	15130	6640
695	15155	6619
696	15179	6598
697	15203	6578
698	15227	6557
699	15249	6535
700	15269	6513
701	15291	6491
702	15314	6470
703	15335	6448
704	15357	6426
705	15378	6404
706	15403	6383
707	15425	6361
708	15446	6339
709	15466	6317
710	15488	6295
711	15511	6274
712	15533	6252
713	15554	6230
714	15576	6208
715	15597	6186
716	15620	6165
717	15644	6144
718	15670	6124
719	15691	6102
720	15717	6081
721	15739	6060
722	15762	6038
723	15794	6021
724	15830	6004
725	15856	5984
726	15883	5964
727	15910	5944
728	15932	5922
729	15952	5900
730	15972	5877
731	15990	5854
732	16010	5831
733	16029	5809
734	16050	5786
735	16069	5763
736	16088	5741
737	16108	5718
738	16130	5696
739	16151	5674
740	16172	5652
741	16193	5630
742	16213	5608
743	16232	5585
744	16250	5562
745	16271	5540
746	16288	5516
747	16308	5494
748	16326	5471
749	16346	5448
750	16366	5426
751	16384	5403
752	16403	5380
753	16422	5358
754	16445	5336
755	16466	5314
756	16486	5292
757	16508	5270
758	16529	5248
759	16548	5225
760	16568	5203
761	16589	5181
762	16609	5159
763	16627	5136
764	16647	5113
765	16666	5091
766	16687	5069
767	16710	5047
768	16732	5026
769	16754	5004
770	16776	4982
771	16797	4960
772	16818	4938
773	16840	4917
774	16861	4895
775	16881	4873
776	16901	4850
777	16921	4828
778	16941	4806
779	16962	4784
780	16987	4763
781	17008	4741
782	17030	4719
783	17050	4697
784	17071	4675
785	17093	4654
786	17115	4632
787	17138	4610
788	17161	4589
789	17183	4567
790	17205	4546
791	17225	4523
792	17246	4501
793	17268	4480
794	17292	4459
795	17312	4436
796	17333	4414
797	17354	4392
798	17374	4370
799	17397	4349
800	17419	4327
801	17442	4306
802	17463	4284
803	17484	4262
804	17509	4241
805	17529	4219
806	17549	4197
807	17568	4174
808	17588	4152
809	17610	4130
810	17630	4108
811	17650	4086
812	17670	4064
813	17691	4042
814	17711	4020
815	17731	3998
816	17754	3976
817	17777	3955
818	17798	3933
819	17821	3912
820	17842	3890
821	17863	3868
822	17883	3846
823	17903	3824
824	17924	3802
825	17944	3780
826	17965	3758
827	17984	3735
828	18004	3713
829	18029	3692
830	18049	3670
831	18070	3648
832	18091	3627
833	18116	3606
834	18137	3584
835	18157	3561
836	18177	3540
837	18197	3517
838	18220	3496
839	18240	3474
840	18260	3452
841	18279	3430
842	18304	3408
843	18324	3386
844	18345	3365
845	18364	3342
846	18388	3321
847	18408	3299
848	18431	3278
849	18453	3256
850	18474	3234
851	18494	3212
852	18513	3190
853	18534	3168
854	18555	3146
855	18577	3125
856	18596	3103
857	18616	3081
858	18635	3058
859	18655	3036
860	18674	3014
861	18694	2992
862	18716	2971
863	18736	2949
864	18757	2927
865	18780	2906
866	18803	2884
867	18827	2863
868	18851	2841
869	18871	2819
870	18891	2798
871	18912	2776
872	18932	2754
873	18952	2732
874	18975	2710
875	18995	2688
876	19015	2666
877	19037	2645
878	19058	2623
879	19086	2602
880	19110	2581
881	19130	2559
882	19149	2537
883	19170	2515
884	19191	2493
885	19211	2471
886	19234	2450
887	19266	2429
888	19290	2408
889	19315	2387
890	19341	2366
891	19369	2345
892	19394	2323
893	19420	2302
894	19445	2281
895	19471	2260
896	19492	2238
897	19511	2216
898	19530	2194
899	19547	2171
900	19566	2149
901	19587	2128
902	19608	2106
903	19626	2084
904	19644	2062
905	19663	2040
906	19683	2018
907	19704	1996
908	19724	1974
909	19744	1952
910	19764	1930
911	19783	1908
912	19804	1887
913	19823	1865
914	19847	1843
915	19871	1822
916	19894	1800
917	19914	1778
918	19938	1757
919	19958	1735
920	19976	1713
921	19998	1691
922	20026	1670
923	20053	1649
924	20082	1628
925	20110	1607
926	20138	1585
927	20162	1564
928	20189	1542
929	20213	1521
930	20237	1499
931	20264	1478
932	20288	1456
933	20313	1435
934	20342	1414
935	20368	1392
936	20393	1371
937	20421	1349
938	20448	1328
939	20475	1306
940	20502	1285
941	20530	1264
942	20561	1242
943	20585	1221
944	20608	1199
945	20633	1177
946	20675	1157
947	20706	1135
948	20732	1114
949	20757	1092
950	20780	1070
951	20801	1048
952	20822	1026
953	20842	1005
954	20863	983
955	20884	961
956	20904	939
957	20931	917
958	20957	895
959	20987	874
960	21009	852
961	21036	830
962	21058	809
963	21078	787
964	21098	765
965	21118	743
966	21138	721
967	21162	699
968	21185	677
969	21205	655
970	21226	633
971	21245	612
972	21268	590
973	21293	568
974	21316	546
975	21339	524
976	21369	503
977	21391	481
978	21411	459
979	21430	437
980	21452	415
981	21475	393
982	21495	371
983	21517	349
984	21539	328
985	21559	306
986	21580	284
987	21602	262
988	21622	240
989	21644	218
990	21664	196
991	21686	174
992	21711	153
993	21730	131
994	21750	109
995	21770	87
996	21789	65
997	21808	43
998	21826	21
999	21846	0
