iter	Logloss
0	0.6925872955
1	0.691996575
2	0.6914694785
3	0.6909039655
4	0.6902609616
5	0.6897166227
6	0.6890932124
7	0.688510832
8	0.687947582
9	0.6873780386
10	0.6868090317
11	0.6862035796
12	0.6856633759
13	0.6852602519
14	0.684701758
15	0.6841781766
16	0.6835605892
17	0.6829632272
18	0.6824947898
19	0.681912824
20	0.6813218858
21	0.6807844625
22	0.6801928864
23	0.6796439578
24	0.6791501298
25	0.6786033569
26	0.6779734399
27	0.6773938381
28	0.676865407
29	0.6763289475
30	0.6757984572
31	0.6752425815
32	0.6747493597
33	0.6742099157
34	0.6736677724
35	0.673095187
36	0.6725877467
37	0.6719565603
38	0.6715070794
39	0.6709512073
40	0.6703953485
41	0.6698269793
42	0.669262055
43	0.6688322934
44	0.6683801211
45	0.6678367902
46	0.6672610575
47	0.666657959
48	0.6661207926
49	0.6656015023
50	0.6650874032
51	0.6645698178
52	0.6640471057
53	0.6635085695
54	0.6629339215
55	0.6624198535
56	0.6619422084
57	0.6614615612
58	0.6609075365
59	0.6603682325
60	0.659882816
61	0.6593606216
62	0.6587921363
63	0.6583649854
64	0.6578540185
65	0.6573910268
66	0.6568441006
67	0.656339701
68	0.6558189405
69	0.6553466952
70	0.6547910339
71	0.6543409687
72	0.6538640347
73	0.6533903804
74	0.6528763652
75	0.6523898068
76	0.6518794408
77	0.6513662965
78	0.6508638614
79	0.6503596917
80	0.6498858026
81	0.6494056698
82	0.6489455935
83	0.6484632763
84	0.6479301262
85	0.6474565992
86	0.6469927954
87	0.6465511603
88	0.6460666987
89	0.6456120342
90	0.6451387811
91	0.6447196381
92	0.644234349
93	0.643684585
94	0.6432179878
95	0.6427465537
96	0.6422673695
97	0.6418
98	0.6412901821
99	0.6408276381
100	0.6403419018
101	0.6398832335
102	0.6394473062
103	0.6389790403
104	0.6384648275
105	0.6380225869
106	0.637566439
107	0.6370969785
108	0.6366478563
109	0.636206584
110	0.6357297475
111	0.635233255
112	0.6347671241
113	0.6342857989
114	0.6337821714
115	0.633327955
116	0.6328439211
117	0.6324285762
118	0.6319580368
119	0.6315020315
120	0.6310622522
121	0.6306006504
122	0.6301558782
123	0.629723232
124	0.6292664419
125	0.6287818537
126	0.6283696905
127	0.6279480862
128	0.6275173794
129	0.6270990714
130	0.6266884045
131	0.6262154855
132	0.6257442076
133	0.6253280898
134	0.6249099741
135	0.624469125
136	0.6239870204
137	0.6235132564
138	0.6231122602
139	0.6226824529
140	0.6222491175
141	0.6218181981
142	0.6213758761
143	0.6209486045
144	0.6204838212
145	0.6200112789
146	0.6195538962
147	0.6190936025
148	0.6186693453
149	0.6182478991
150	0.6178410553
151	0.6173940569
152	0.6170135472
153	0.6165465309
154	0.6161173798
155	0.6156527632
156	0.6152279756
157	0.6148240338
158	0.6143815833
159	0.6139420297
160	0.6135717914
161	0.61314865
162	0.6127306119
163	0.6122956627
164	0.6118700658
165	0.6114501987
166	0.611003698
167	0.6105571694
168	0.6101225686
169	0.609671701
170	0.6092098297
171	0.6088048571
172	0.6084539863
173	0.6080366588
174	0.6076074036
175	0.6072241737
176	0.6067627371
177	0.606361919
178	0.6058910105
179	0.6054660541
180	0.605048964
181	0.6046343805
182	0.6042613862
183	0.603844932
184	0.603587729
185	0.6031839752
186	0.6028003357
